epoch,train_loss,val_loss,val_iou,val_dice,learning_rate,test_loss,test_iou,test_dice
1,0.6141402320783647,0.5483026323111161,0.517959347885588,0.6618243300396464,6.953488849914117e-05,0.5439801704951807,0.510438164188934,0.6501656521175694
2,0.5145594140545267,0.5371438504561133,0.5464604153581287,0.6878041981355004,6.953488849914117e-05,0.5319410091234053,0.5479497966080149,0.6853522080334112
3,0.467956821205186,0.4568315747639407,0.595835663702177,0.7260931127745173,6.953488849914117e-05,0.45311319101860753,0.6004340175420461,0.7278758433151713
4,0.4405783033761822,0.5075824714225271,0.5287903362642163,0.6659085303544998,6.953488849914117e-05,0.49086285875356306,0.5458047822276199,0.6781157885822037
5,0.4108210907119219,0.3998619194911874,0.6312409341335297,0.7583004709171213,6.953488849914117e-05,0.39279723788808824,0.6381856780118467,0.761311640236481
6,0.3800174972561539,0.3778994637339011,0.6350004264841909,0.7616645946450855,6.953488849914117e-05,0.3731581210992615,0.6381833898368081,0.761021846937334
7,0.3485135015894155,0.3579998492546704,0.6804420675920404,0.7961152908594712,6.953488849914117e-05,0.3640245222353292,0.6817919140162277,0.7934551048941624
8,0.3221542224532268,0.3747352818432061,0.6944737667622773,0.8066506087779999,6.953488849914117e-05,0.3655324341913568,0.6978001881113621,0.8071763140201959
9,0.2990032524847593,0.3042152634133463,0.6954053258118422,0.8063072743623153,6.953488849914117e-05,0.30365755554602364,0.6890154421475707,0.7998016546324249
10,0.2729917830619656,0.2825489973892336,0.7032974628002747,0.8128893498493277,6.953488849914117e-05,0.28412743854600686,0.694441305499338,0.8036160143983238
11,0.2540141651864911,0.2917361578539661,0.7379128343385198,0.8387094697226649,6.953488849914117e-05,0.295761564278934,0.7252458544023097,0.8286065201923093
12,0.2367617594169788,0.3166218767671481,0.7224630376567012,0.8274762675814007,6.953488849914117e-05,0.3181178131165898,0.7179747363727598,0.822227153832661
13,0.219776878469303,0.2606149832515613,0.7505723918261735,0.8465491688769796,6.953488849914117e-05,0.2581021551801256,0.7447568257617249,0.8411684427120991
14,0.2034585365995032,0.2341346896213034,0.7700267084266829,0.8612052701089693,6.953488849914117e-05,0.2370396519257997,0.7643619136837595,0.8556823450721684
15,0.1908747925133001,0.2404695083589657,0.6961591625991075,0.8053017653848814,6.953488849914117e-05,0.2473518242138093,0.689149887856166,0.7971932252508056
16,0.1776533421190058,0.2207261664064034,0.7707300827555035,0.8613825420970502,6.953488849914117e-05,0.22318251712441153,0.7664519760419576,0.8575796727167224
17,0.1662218619565494,0.2143873980511789,0.77891636348289,0.8669121297805206,6.953488849914117e-05,0.21868794728816773,0.772361346521245,0.8612713207500642
18,0.1557003358592752,0.2025917643762153,0.7801866110252298,0.8680486232042313,6.953488849914117e-05,0.2070147487245811,0.7769952040662165,0.8647672966768385
19,0.1468055514527149,0.2130512507713359,0.7788738705541777,0.8674892316693845,6.953488849914117e-05,0.2187444107364848,0.7745782443956576,0.8626728081254811
20,0.1390950815355191,0.2118225094416867,0.7761274640974791,0.8643620182638583,6.953488849914117e-05,0.21918698270498294,0.7689090973026715,0.8571814137312203
21,0.1300518110272337,0.196987679147202,0.7801571903021439,0.8680081218481064,6.953488849914117e-05,0.20855709427902178,0.7677215786128383,0.8575873934433096
22,0.1237198646928443,0.1988390173925006,0.7626940964356713,0.8559246905471968,6.953488849914117e-05,0.20524363631560777,0.7590263762731388,0.8524482593318038
23,0.1184351347753259,0.2018859976011773,0.7827656340339909,0.8695184374633043,6.953488849914117e-05,0.21009977439681915,0.7741493377545186,0.8617540071074922
24,0.1122447455637767,0.1846148303669432,0.7949234810860261,0.8784381416828736,6.953488849914117e-05,0.19756985313806588,0.7845026216639521,0.8691485317047756
25,0.1073845720193425,0.1734012520831564,0.7864127275736436,0.8720044428887574,6.953488849914117e-05,0.18483525369611803,0.7780719845390476,0.8650192181204346
26,0.1025851786014486,0.1861206749859063,0.7967032161743745,0.8787829305814661,6.953488849914117e-05,0.1967409120922876,0.7881802913115245,0.8715119725938518
27,0.0976381530282927,0.1857676141611907,0.7761059435813323,0.8643109202384949,6.953488849914117e-05,0.19675501234348153,0.7675524326201257,0.8577839134661565
28,0.0912882640469269,0.1833915561437606,0.7962127891571625,0.8784436006908831,6.953488849914117e-05,0.20646274578395868,0.7815266213549616,0.8664529276303551
29,0.0878886739860792,0.1806068961387095,0.7980823231780011,0.8790573367606038,6.953488849914117e-05,0.1938424588516903,0.7875283999903127,0.8704056615529251
30,0.0838736790369768,0.1789849734986605,0.7989352351945379,0.8805569371451503,6.953488849914117e-05,0.1961429931058907,0.7897775391039065,0.8720789426482318
31,0.081902410529676,0.2045359337783378,0.7863508845153062,0.8708023862994235,6.953488849914117e-05,0.22926873932436462,0.7710160867951488,0.8576268345141937
32,0.0785677189343288,0.1670595256044812,0.7980288111645243,0.8808503468399462,6.953488849914117e-05,0.17896873062249588,0.7907869099888368,0.8740719764425632
33,0.075162009565068,0.1728523380082586,0.8040873686904493,0.8835778968489688,6.953488849914117e-05,0.18919863554901115,0.793326027307565,0.8745764586054099
34,0.0731570884646451,0.1725565673702437,0.7991498255211374,0.8801723116117975,6.953488849914117e-05,0.18444489085177174,0.794957208126564,0.8765058207005043
35,0.0703751827727575,0.1705223072482192,0.8003996759653091,0.8816550043614014,6.953488849914117e-05,0.1900000684907567,0.7904723601466013,0.8734048642004891
36,0.0655377181399552,0.1865127690784309,0.796885310307793,0.8791327871706175,6.953488849914117e-05,0.20443289599648676,0.7871288598704709,0.8707273661944093
37,0.0645461097420727,0.1685359183212985,0.8070752620697021,0.8871356864338336,6.953488849914117e-05,0.18475959595606548,0.7976081476578045,0.8787225969288063
38,0.0635852518140292,0.1715920402303986,0.8054616360560708,0.8852070194223652,6.953488849914117e-05,0.1842559615389207,0.7993971171285515,0.8799628244982522
39,0.0609329932781516,0.1752293261334948,0.8074556913064874,0.8871136210534883,6.953488849914117e-05,0.2003055171750163,0.795851703754528,0.8773881175531683
40,0.0605578136126526,0.1738851294731316,0.8010576918073322,0.8812577724456787,6.953488849914117e-05,0.18688897290194706,0.7935766555789252,0.8756320502362286
41,0.062279785082477,0.1797196870750707,0.795880310561346,0.8786634647327921,6.953488849914117e-05,0.19589301689131183,0.7887893119310612,0.872845426506423
42,0.0604530692589087,0.1938242207726706,0.7910007160642872,0.8745348583097043,6.953488849914117e-05,0.211962159671261,0.7791935042192579,0.8643292708662038
43,0.0587559332307733,0.1790871094588352,0.8016326084085132,0.8820928691521935,6.953488849914117e-05,0.2001597616069159,0.7901519187531896,0.8721803024179704
44,0.0561634430997684,0.1720395190236361,0.8043778888557268,0.8844851708930471,6.953488849914117e-05,0.19277770446883005,0.793666634711689,0.8761397466636153
45,0.0503881161452316,0.1661364928535793,0.8169164949137232,0.8924582088771074,6.953488849914117e-05,0.1877916340981949,0.8066471848737384,0.8844133965421288
46,0.0466719719535503,0.1751633638759022,0.8149548665336941,0.8909774189410002,6.953488849914117e-05,0.1967581732538228,0.8036524224066871,0.8820897852994337
47,0.0438294493761219,0.1768398927929608,0.8181132719568585,0.8938749199328215,6.953488849914117e-05,0.20102314642483546,0.8070417351636942,0.8849325233663776
48,0.0416944103590289,0.1776349184143802,0.8192073255777359,0.894303880955862,6.953488849914117e-05,0.20194889739070482,0.8079900812732326,0.8854515367809711
49,0.0423532018102094,0.1857252981837676,0.8152393957842952,0.8916703255280204,6.953488849914117e-05,0.2072472718535928,0.8059068969401393,0.883997353392357
50,0.0414587533498396,0.1846436195723388,0.8156073138765667,0.892426561402238,6.953488849914117e-05,0.21061924757863884,0.8036050560624504,0.8828042959055741
51,0.0408573770193291,0.1835414137205352,0.8146936394598173,0.8915392659280611,6.953488849914117e-05,0.20360009958289826,0.8053378459379893,0.8837877935010298
52,0.042410154353644,0.1995306110576443,0.8027269140533779,0.8825141871752946,6.953488849914117e-05,0.22053540681389056,0.792197821087654,0.873995072853341
53,0.0571350786590673,0.2047166365158299,0.7952734167161195,0.877905556689138,6.953488849914117e-05,0.22295144073610312,0.7850302022593195,0.8701328066949072
54,0.0563176312468579,0.1807723110946624,0.7994305692289186,0.8801463764646779,6.953488849914117e-05,0.19884850335774223,0.7910189014034786,0.8731074856132732
55,0.0489884468070307,0.182590420074437,0.8074330117391504,0.8866268927636354,6.953488849914117e-05,0.20079178869334383,0.7985973980031048,0.8796273754545635
56,0.0444946410897813,0.198182258107092,0.8099481340335764,0.8865774157254592,6.953488849914117e-05,0.2207209032549784,0.7987370770774898,0.8780653479639273
57,0.0377724633597936,0.188169864370771,0.8162784271914026,0.8921320542045261,6.953488849914117e-05,0.21180740912625368,0.8037063462853139,0.8827567018160348
58,0.0353878051439513,0.1848025406184403,0.8198388938022696,0.8949635566576667,6.953488849914117e-05,0.21389299846777443,0.8059672030969809,0.8842765908210081
59,0.0331982445185546,0.1909454994551513,0.8214981951143431,0.8961342858231586,6.953488849914117e-05,0.220507119609407,0.8080060034137423,0.885622475884142
60,0.0319204969392692,0.2013266688293737,0.8203861583834109,0.8949825666520906,6.953488849914117e-05,0.22701735201178275,0.8094283298011306,0.886317311937655
61,0.0308265069072119,0.1973917988817329,0.819837300673775,0.894832172471544,6.953488849914117e-05,0.2231318582449404,0.8085781545397306,0.8861613127411337
62,0.0300081291648208,0.2013638516807037,0.8200053449558176,0.8947604408730632,6.953488849914117e-05,0.22648615081195253,0.8096647601778744,0.8867217965137735
63,0.0298608306978569,0.2114041078349818,0.8125745926214301,0.8897267327360485,6.953488849914117e-05,0.23529366282586278,0.8021692596589164,0.8817329854626005
64,0.0296707474702938,0.2135122666216415,0.8186499910510104,0.8943474383457847,6.953488849914117e-05,0.23976599088186917,0.8069728588044205,0.885203179675638
65,0.0360675646205906,0.2415240798955378,0.7936061471700668,0.8765637304471887,6.953488849914117e-05,0.26727466277918266,0.7835662424905516,0.8686535390107629
66,0.0393431136903704,0.2102462419349214,0.8017103108374969,0.8831338986106541,6.953488849914117e-05,0.24534781579345538,0.7882261345938202,0.8728975311031326
67,0.0354298315026232,0.1998350266367197,0.815742907964665,0.8922503247209217,6.953488849914117e-05,0.22912997845636462,0.8040953689389607,0.8830844650284151
68,0.0301905326606308,0.2053120873220588,0.8170088665640872,0.8932138921126075,6.953488849914117e-05,0.23485020333055776,0.8060884816862965,0.8843312459896553
69,0.0277532726129303,0.2160136179755563,0.8135668602974518,0.8909175583849782,6.953488849914117e-05,0.24146293404642324,0.8033504142492205,0.8829504852400193
70,0.0275877980118403,0.2171186519705731,0.8194705999415853,0.8947784563769465,6.953488849914117e-05,0.2505605283908345,0.806920964261692,0.8846527520789539
71,0.0268016998946178,0.2255111294596091,0.8076904182848723,0.8859122162279875,6.953488849914117e-05,0.25352894587294544,0.8000473152977077,0.8800966102182134
72,0.0325520940613551,0.2318044972160588,0.8057511124921881,0.8850275433581808,6.953488849914117e-05,0.2544677404234474,0.796236883784939,0.8777560814423144
73,0.0300489977979269,0.2232856630631115,0.8104076139304949,0.8881936831318814,6.953488849914117e-05,0.24642022679013886,0.8022811224688688,0.8816723902500367
74,0.0261935750327882,0.2204461572286875,0.8170153634703677,0.8929334788218789,6.953488849914117e-05,0.24578707191852497,0.8083483915980099,0.88588330429885
75,0.0250959953476415,0.2258103888319886,0.8158480887827666,0.8921220360890679,6.953488849914117e-05,0.25717292205778575,0.8050011097166446,0.8837062874877443
76,0.0233899551581163,0.2308909924619871,0.817088721886925,0.8930183571317921,6.953488849914117e-05,0.26330186120818505,0.8061243012023577,0.8845426681484244
77,0.0237059897483616,0.250012374928464,0.8103857046884039,0.8875739133876303,6.953488849914117e-05,0.2745757664166214,0.7996080666902313,0.8794261584102572
78,0.0233606859491985,0.234951143193504,0.8177263944045358,0.8930596268695333,6.953488849914117e-05,0.263951256932144,0.8069429804044772,0.8847522731209425
